time,temperature_2m,relative_humidity_2m,precipitation,pressure_msl,wind_speed_10m,cloud_cover
2025-11-21 21:00:00,0.7,91,0.0,1029.5,7.8,0
2025-11-21 22:00:00,0.1,92,0.0,1030.0,5.5,0
2025-11-21 23:00:00,-0.9,94,0.0,1029.9,3.1,0
2025-11-22 00:00:00,-1.1,95,0.0,1029.9,1.1,0
2025-11-22 01:00:00,-1.3,98,0.0,1030.2,3.5,0
2025-11-22 02:00:00,-1.7,99,0.0,1030.0,3.7,27
2025-11-22 03:00:00,-1.9,99,0.0,1029.8,0.4,98
2025-11-22 04:00:00,-2.1,99,0.0,1029.7,1.3,99
2025-11-22 05:00:00,-1.8,99,0.0,1029.7,0.9,100
2025-11-22 06:00:00,-1.5,100,0.0,1029.3,4.2,100
2025-11-22 07:00:00,-2.5,99,0.0,1029.6,4.0,100
2025-11-22 08:00:00,-2.4,99,0.0,1029.5,6.0,100
2025-11-22 09:00:00,-2.0,98,0.0,1029.8,6.1,100
2025-11-22 10:00:00,-1.1,93,0.0,1029.5,7.4,98
2025-11-22 11:00:00,0.2,86,0.0,1029.0,9.2,71
2025-11-22 12:00:00,1.6,78,0.0,1028.4,8.7,32
2025-11-22 13:00:00,1.4,84,0.0,1027.4,12.2,99
2025-11-22 14:00:00,1.7,79,0.0,1026.8,12.7,100
2025-11-22 15:00:00,1.5,79,0.0,1025.6,14.0,100
2025-11-22 16:00:00,1.0,79,0.0,1024.7,13.2,99
2025-11-22 17:00:00,0.2,81,0.0,1023.8,12.9,100
2025-11-22 18:00:00,-0.1,81,0.0,1023.0,13.9,100
2025-11-22 19:00:00,-0.3,91,0.0,1022.5,15.0,100
2025-11-22 20:00:00,-0.3,88,0.0,1021.6,15.6,100
2025-11-22 21:00:00,-0.3,85,0.0,1020.9,14.4,100
2025-11-22 22:00:00,0.1,79,0.0,1020.2,14.8,100
2025-11-22 23:00:00,0.3,78,0.2,1019.3,14.4,100
2025-11-23 00:00:00,0.3,82,1.3,1018.6,14.8,100
2025-11-23 01:00:00,0.3,90,1.4,1017.5,16.2,100
2025-11-23 02:00:00,0.4,93,2.3,1016.6,14.1,100
2025-11-23 03:00:00,0.7,93,1.2,1016.0,14.5,100
2025-11-23 04:00:00,0.8,94,0.8,1015.3,15.1,100
2025-11-23 05:00:00,0.9,93,0.2,1014.4,15.4,100
2025-11-23 06:00:00,1.1,91,0.0,1013.3,15.2,100
2025-11-23 07:00:00,1.1,95,0.0,1012.7,14.5,100
2025-11-23 08:00:00,1.4,95,0.0,1011.6,15.4,100
2025-11-23 09:00:00,1.6,96,0.9,1011.0,14.1,100
2025-11-23 10:00:00,2.2,96,0.0,1010.2,14.4,100
2025-11-23 11:00:00,2.7,98,1.0,1009.8,13.4,100
2025-11-23 12:00:00,3.2,98,0.7,1008.0,19.1,100
2025-11-23 13:00:00,4.3,96,1.1,1006.6,17.1,100
2025-11-23 14:00:00,5.7,95,0.3,1005.3,18.0,100
2025-11-23 15:00:00,6.2,96,1.0,1004.5,17.0,100
2025-11-23 16:00:00,6.6,96,1.9,1003.6,17.5,100
2025-11-23 17:00:00,6.4,96,0.6,1003.2,13.1,100
2025-11-23 18:00:00,6.1,96,0.4,1003.0,11.8,100
2025-11-23 19:00:00,7.3,96,0.0,1002.7,11.5,100
2025-11-23 20:00:00,7.2,96,0.0,1002.8,12.0,100
2025-11-23 21:00:00,6.7,95,0.0,1002.6,10.9,100
2025-11-23 22:00:00,6.3,94,0.0,1002.4,11.8,100
2025-11-23 23:00:00,6.1,94,0.0,1002.0,12.3,100
2025-11-24 00:00:00,5.8,95,0.0,1001.9,12.3,100
2025-11-24 01:00:00,6.2,96,0.0,1001.6,9.6,100
2025-11-24 02:00:00,6.6,96,0.2,1001.1,11.5,100
2025-11-24 03:00:00,6.7,95,0.0,1000.4,11.5,100
2025-11-24 04:00:00,6.4,95,0.0,999.7,12.0,100
2025-11-24 05:00:00,6.1,96,0.0,999.0,12.1,100
2025-11-24 06:00:00,5.9,97,0.0,998.5,12.3,100
2025-11-24 07:00:00,6.9,96,0.0,998.1,12.9,30
2025-11-24 08:00:00,6.3,94,0.1,997.8,13.5,35
2025-11-24 09:00:00,6.4,95,0.1,997.7,14.0,95
2025-11-24 10:00:00,7.2,93,0.0,997.3,13.8,13
2025-11-24 11:00:00,8.2,86,0.0,996.7,14.7,48
2025-11-24 12:00:00,9.1,78,0.1,996.3,18.5,38
2025-11-24 13:00:00,8.9,81,0.0,995.8,15.4,55
2025-11-24 14:00:00,9.4,79,0.2,995.1,14.2,48
2025-11-24 15:00:00,9.4,77,0.0,994.4,13.5,55
2025-11-24 16:00:00,8.9,75,0.2,994.1,16.0,69
2025-11-24 17:00:00,7.4,83,0.4,994.4,16.0,100
2025-11-24 18:00:00,7.2,87,0.0,994.5,13.8,98
2025-11-24 19:00:00,7.1,89,0.3,995.2,15.1,98
2025-11-24 20:00:00,6.4,93,0.8,995.5,11.8,94
2025-11-24 21:00:00,6.1,95,0.1,996.1,12.4,88
2025-11-24 22:00:00,6.2,94,0.0,997.0,14.3,48
2025-11-24 23:00:00,5.7,95,0.0,997.8,14.5,69
2025-11-25 00:00:00,4.8,92,2.1,998.8,12.4,94
2025-11-25 01:00:00,6.2,91,0.4,1000.2,15.0,47
2025-11-25 02:00:00,5.7,93,0.1,1000.8,14.6,20
2025-11-25 03:00:00,5.2,94,0.0,1001.6,14.7,27
2025-11-25 04:00:00,4.9,93,0.0,1002.3,15.3,66
2025-11-25 05:00:00,5.2,92,0.0,1003.1,16.2,100
2025-11-25 06:00:00,5.7,90,0.1,1003.9,16.3,100
2025-11-25 07:00:00,5.6,92,0.0,1004.9,15.0,65
2025-11-25 08:00:00,5.2,92,0.1,1005.7,15.2,47
2025-11-25 09:00:00,5.2,91,0.0,1006.6,16.4,48
2025-11-25 10:00:00,6.1,85,0.0,1007.7,17.6,90
2025-11-25 11:00:00,7.2,78,0.0,1008.3,15.5,90
2025-11-25 12:00:00,7.8,73,0.0,1008.6,20.5,72
2025-11-25 13:00:00,6.8,80,0.3,1009.5,18.0,100
2025-11-25 14:00:00,7.7,77,0.3,1010.1,16.9,28
2025-11-25 15:00:00,8.0,70,0.1,1010.7,20.5,29
2025-11-25 16:00:00,7.7,68,0.0,1011.7,16.8,23
2025-11-25 17:00:00,6.7,72,0.0,1012.6,14.8,15
2025-11-25 18:00:00,5.9,76,0.0,1013.7,14.1,28
2025-11-25 19:00:00,5.2,80,0.0,1015.3,14.0,15
2025-11-25 20:00:00,4.8,80,0.0,1016.0,13.5,4
2025-11-25 21:00:00,4.7,85,0.0,1016.5,13.3,30
2025-11-25 22:00:00,4.4,87,0.0,1017.1,13.2,12
2025-11-25 23:00:00,4.1,89,0.0,1017.4,12.4,10
2025-11-26 00:00:00,3.7,91,0.0,1017.9,11.9,4
2025-11-26 01:00:00,3.7,94,0.0,1018.4,11.4,2
2025-11-26 02:00:00,3.5,94,0.0,1018.6,10.9,12
2025-11-26 03:00:00,3.3,94,0.0,1018.8,11.3,17
2025-11-26 04:00:00,3.2,94,0.0,1019.1,11.1,5
2025-11-26 05:00:00,2.9,94,0.0,1019.6,11.4,27
2025-11-26 06:00:00,2.9,94,0.0,1020.3,11.1,37
2025-11-26 07:00:00,3.2,96,0.0,1020.6,11.6,22
2025-11-26 08:00:00,3.2,95,0.0,1021.1,11.0,20
2025-11-26 09:00:00,3.3,95,0.0,1021.9,10.9,20
2025-11-26 10:00:00,4.4,93,0.0,1022.5,9.0,9
2025-11-26 11:00:00,5.8,90,0.0,1022.9,8.3,6
2025-11-26 12:00:00,7.1,84,0.0,1023.1,9.9,22
2025-11-26 13:00:00,8.1,83,0.1,1023.0,9.6,33
2025-11-26 14:00:00,8.4,73,0.1,1023.0,11.6,30
2025-11-26 15:00:00,8.1,72,0.0,1022.7,10.2,48
2025-11-26 16:00:00,7.7,76,0.0,1022.9,7.0,34
2025-11-26 17:00:00,6.4,81,0.0,1023.5,6.1,34
2025-11-26 18:00:00,5.6,84,0.0,1023.8,6.4,15
2025-11-26 19:00:00,5.4,84,0.0,1024.3,6.2,99
2025-11-26 20:00:00,4.8,85,0.0,1024.7,6.3,100
2025-11-26 21:00:00,3.8,88,0.0,1024.8,4.0,100
2025-11-26 22:00:00,3.0,89,0.0,1024.9,4.3,100
2025-11-26 23:00:00,2.8,88,0.0,1024.7,4.8,100
2025-11-27 00:00:00,2.4,87,0.0,1025.0,4.5,100
2025-11-27 01:00:00,2.7,88,0.0,1024.4,6.1,84
2025-11-27 02:00:00,2.3,87,0.0,1024.5,6.7,41
2025-11-27 03:00:00,2.3,87,0.0,1024.1,9.0,62
2025-11-27 04:00:00,2.5,87,0.0,1023.7,9.6,100
2025-11-27 05:00:00,3.0,86,0.0,1023.3,10.4,100
2025-11-27 06:00:00,3.6,84,0.0,1023.0,10.0,100
2025-11-27 07:00:00,4.2,87,0.0,1022.9,10.4,100
2025-11-27 08:00:00,4.3,87,0.0,1022.9,10.8,100
2025-11-27 09:00:00,4.6,86,0.0,1023.0,11.8,100
2025-11-27 10:00:00,5.2,83,0.0,1023.0,12.5,100
2025-11-27 11:00:00,5.9,80,0.0,1022.7,12.0,100
2025-11-27 12:00:00,6.7,80,0.0,1022.5,11.5,100
