time,temperature_2m,relative_humidity_2m,precipitation,pressure_msl,wind_speed_10m,cloud_cover,hour,dayofweek,month,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,temperature_2m_lag_1,temperature_2m_lag_2,temperature_2m_lag_3,temperature_2m_roll_mean_3,temperature_2m_roll_mean_6,temperature_2m_roll_std_6,is_hot,is_raining,strong_wind,target_t_plus_1
2025-11-16 02:00:00,9.9,99,0.2,1007.8,3.7,94,2,6,11,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,10.9,9.8,10.4,10.200000000000001,10.5,0.6066300355241337,0,1,0,9.4
2025-11-16 03:00:00,9.4,99,0.0,1007.5,3.2,76,3,6,11,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,9.9,10.9,9.8,10.066666666666666,10.166666666666666,0.5609515724790161,0,0,0,9.2
2025-11-16 04:00:00,9.2,100,0.0,1007.4,4.2,100,4,6,11,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,9.4,9.9,10.9,9.5,9.933333333333334,0.6314005596027634,0,0,0,8.6
2025-11-16 05:00:00,8.6,100,0.0,1007.2,2.5,100,5,6,11,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,9.2,9.4,9.9,9.066666666666668,9.633333333333335,0.7763160868271931,0,0,0,8.2
2025-11-16 06:00:00,8.2,100,0.0,1006.7,2.9,100,6,6,11,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,8.6,9.2,9.4,8.666666666666666,9.366666666666665,0.9605553948974984,0,0,0,8.4
2025-11-16 07:00:00,8.4,100,0.0,1007.2,3.2,100,7,6,11,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,8.2,8.6,9.2,8.4,8.950000000000001,0.6565059024868135,0,0,0,8.4
2025-11-16 08:00:00,8.4,100,0.0,1007.1,4.0,100,8,6,11,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,8.4,8.2,8.6,8.333333333333334,8.700000000000001,0.48579831205967255,0,0,0,8.6
2025-11-16 09:00:00,8.6,100,0.0,1007.2,6.7,100,9,6,11,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,8.4,8.4,8.2,8.466666666666667,8.566666666666665,0.3444802848737422,0,0,0,9.4
2025-11-16 10:00:00,9.4,98,0.0,1007.3,9.4,100,10,6,11,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,8.6,8.4,8.4,8.799999999999999,8.6,0.41952353926809355,0,0,0,10.1
2025-11-16 11:00:00,10.1,95,0.0,1007.4,9.1,100,11,6,11,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,9.4,8.6,8.4,9.366666666666667,8.85,0.7422937423958418,0,0,0,11.1
2025-11-16 12:00:00,11.1,94,0.0,1007.7,7.1,100,12,6,11,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,10.1,9.4,8.6,10.200000000000001,9.333333333333334,1.0948363652467363,0,0,0,11.2
2025-11-16 13:00:00,11.2,96,0.0,1007.6,8.5,100,13,6,11,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,11.1,10.1,9.4,10.799999999999999,9.799999999999999,1.2083045973594628,0,0,0,11.9
2025-11-16 14:00:00,11.9,91,0.0,1007.7,7.9,100,14,6,11,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,11.2,11.1,10.1,11.4,10.383333333333333,1.241638702145948,0,0,0,12.4
2025-11-16 15:00:00,12.4,88,0.1,1007.6,6.1,100,15,6,11,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,11.9,11.2,11.1,11.833333333333334,11.016666666666667,1.1125046816380897,0,1,0,12.4
2025-11-16 16:00:00,12.4,88,0.0,1007.6,4.5,100,16,6,11,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,12.4,11.9,11.2,12.233333333333334,11.516666666666666,0.8931218655181735,0,0,0,11.5
2025-11-16 17:00:00,11.5,91,0.0,1007.9,10.9,100,17,6,11,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,12.4,12.4,11.9,12.1,11.75,0.5753259945456949,0,0,0,10.7
2025-11-16 18:00:00,10.7,92,0.0,1008.7,12.3,100,18,6,11,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,11.5,12.4,12.4,11.533333333333333,11.683333333333332,0.6794605703546459,0,0,0,10.2
2025-11-16 19:00:00,10.2,92,0.0,1009.6,12.4,98,19,6,11,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,10.7,11.5,12.4,10.799999999999999,11.516666666666666,0.9064583093924746,0,0,0,9.6
2025-11-16 20:00:00,9.6,91,0.0,1010.0,11.3,33,20,6,11,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,10.2,10.7,11.5,10.166666666666666,11.133333333333333,1.162181856108014,0,0,0,9.0
2025-11-16 21:00:00,9.0,91,0.0,1010.3,9.0,100,21,6,11,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,9.6,10.2,10.7,9.6,10.566666666666666,1.2468627296806474,0,0,0,8.9
2025-11-16 22:00:00,8.9,87,0.0,1010.9,11.7,95,22,6,11,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,9.0,9.6,10.2,9.166666666666666,9.983333333333334,1.0147249216741854,0,0,0,8.1
2025-11-16 23:00:00,8.1,86,0.0,1011.4,11.9,43,23,6,11,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,8.9,9.0,9.6,8.666666666666666,9.416666666666666,0.9453394452082742,0,0,0,7.3
2025-11-17 00:00:00,7.3,88,0.0,1012.0,10.4,52,0,0,11,0.0,1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,8.1,8.9,9.0,8.1,8.85,1.0368220676663997,0,0,0,7.3
2025-11-17 01:00:00,7.3,88,0.0,1012.3,12.4,100,1,0,11,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.5000000000000004,0.8660254037844384,7.3,8.1,8.9,7.566666666666666,8.366666666666667,0.9542885657214492,0,0,0,7.2
2025-11-17 02:00:00,7.2,86,0.0,1012.4,12.9,100,2,0,11,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.5000000000000004,0.8660254037844384,7.3,7.3,8.1,7.266666666666667,7.966666666666668,0.8286535263104263,0,0,0,7.0
2025-11-17 03:00:00,7.0,80,0.0,1012.7,11.3,38,3,0,11,0.7071067811865476,0.7071067811865476,0.0,1.0,-0.5000000000000004,0.8660254037844384,7.2,7.3,7.3,7.166666666666667,7.633333333333334,0.7257180352359359,0,0,0,6.2
2025-11-17 04:00:00,6.2,77,0.0,1012.9,11.4,3,4,0,11,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.5000000000000004,0.8660254037844384,7.0,7.2,7.3,6.8,7.183333333333334,0.6112828041640874,0,0,0,5.1
2025-11-17 05:00:00,5.1,79,0.0,1013.7,11.1,30,5,0,11,0.9659258262890683,0.25881904510252074,0.0,1.0,-0.5000000000000004,0.8660254037844384,6.2,7.0,7.2,6.1000000000000005,6.683333333333334,0.8795832346439499,0,0,0,4.8
2025-11-17 06:00:00,4.8,81,0.0,1014.3,8.7,100,6,0,11,1.0,6.123233995736766e-17,0.0,1.0,-0.5000000000000004,0.8660254037844384,5.1,6.2,7.0,5.366666666666667,6.266666666666666,1.0948363652467508,0,0,0,5.5
2025-11-17 07:00:00,5.5,85,0.0,1015.0,7.6,24,7,0,11,0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.5000000000000004,0.8660254037844384,4.8,5.1,6.2,5.133333333333333,5.966666666666666,0.997329768264599,0,0,0,5.5
2025-11-17 08:00:00,5.5,86,0.0,1015.8,9.0,100,8,0,11,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.5000000000000004,0.8660254037844384,5.5,4.8,5.1,5.266666666666667,5.683333333333334,0.7985403350280564,0,0,0,6.6
2025-11-17 09:00:00,6.6,86,0.0,1016.5,10.6,99,9,0,11,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.5000000000000004,0.8660254037844384,5.5,5.5,4.8,5.866666666666666,5.616666666666667,0.6735478206235402,0,0,0,7.2
2025-11-17 10:00:00,7.2,84,0.0,1017.2,10.5,100,10,0,11,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.5000000000000004,0.8660254037844384,6.6,5.5,5.5,6.433333333333333,5.783333333333332,0.92394083504666,0,0,0,7.6
2025-11-17 11:00:00,7.6,84,0.0,1017.6,8.7,97,11,0,11,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.5000000000000004,0.8660254037844384,7.2,6.6,5.5,7.133333333333333,6.2,1.1009087155618529,0,0,0,8.9
2025-11-17 12:00:00,8.9,73,0.0,1017.9,12.8,13,12,0,11,1.2246467991473532e-16,-1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,7.6,7.2,6.6,7.900000000000001,6.883333333333334,1.310597827965051,0,0,0,8.9
2025-11-17 13:00:00,8.9,78,0.0,1018.5,13.7,39,13,0,11,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.5000000000000004,0.8660254037844384,8.9,7.6,7.2,8.466666666666667,7.45,1.3277801022759896,0,0,0,8.9
2025-11-17 14:00:00,8.9,72,0.2,1019.2,16.9,44,14,0,11,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.5000000000000004,0.8660254037844384,8.9,8.9,7.6,8.9,8.016666666666667,1.0186592495367128,0,1,0,8.5
2025-11-17 15:00:00,8.5,69,0.1,1019.9,16.1,26,15,0,11,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.5000000000000004,0.8660254037844384,8.9,8.9,8.9,8.766666666666667,8.333333333333334,0.7501111028818966,0,1,0,7.7
2025-11-17 16:00:00,7.7,71,0.0,1020.8,12.5,17,16,0,11,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,8.5,8.9,8.9,8.366666666666667,8.416666666666666,0.6145459028149924,0,0,0,7.0
2025-11-17 17:00:00,7.0,73,0.0,1021.6,10.4,1,17,0,11,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.5000000000000004,0.8660254037844384,7.7,8.5,8.9,7.733333333333334,8.316666666666668,0.7960318251594566,0,0,0,6.2
2025-11-17 18:00:00,6.2,75,0.0,1022.2,9.2,0,18,0,11,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.5000000000000004,0.8660254037844384,7.0,7.7,8.5,6.966666666666666,7.866666666666667,1.1039323650779982,0,0,0,5.4
2025-11-17 19:00:00,5.4,80,0.0,1023.5,7.5,2,19,0,11,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.5000000000000004,0.8660254037844384,6.2,7.0,7.7,6.2,7.283333333333334,1.3467244212038005,0,0,0,4.6
2025-11-17 20:00:00,4.6,84,0.0,1024.2,5.9,0,20,0,11,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.5000000000000004,0.8660254037844384,5.4,6.2,7.0,5.400000000000001,6.566666666666667,1.4541893503484076,0,0,0,4.2
2025-11-17 21:00:00,4.2,84,0.0,1024.3,6.5,0,21,0,11,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.5000000000000004,0.8660254037844384,4.6,5.4,6.2,4.733333333333333,5.8500000000000005,1.3678450204610422,0,0,0,3.8
2025-11-17 22:00:00,3.8,84,0.0,1024.5,7.5,0,22,0,11,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.5000000000000004,0.8660254037844384,4.2,4.6,5.4,4.2,5.2,1.2328828005938277,0,0,0,3.5
2025-11-17 23:00:00,3.5,85,0.0,1024.6,8.0,0,23,0,11,-0.25881904510252157,0.9659258262890681,0.0,1.0,-0.5000000000000004,0.8660254037844384,3.8,4.2,4.6,3.8333333333333335,4.616666666666666,1.0206207261597018,0,0,0,3.0
2025-11-18 00:00:00,3.0,86,0.0,1024.8,6.9,0,0,1,11,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,3.5,3.8,4.2,3.4333333333333336,4.083333333333333,0.8495096624917025,0,0,0,2.2
2025-11-18 01:00:00,2.2,90,0.0,1025.0,4.0,0,1,1,11,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,3.0,3.5,3.8,2.9,3.5500000000000003,0.8619744775804613,0,0,0,1.3
2025-11-18 02:00:00,1.3,92,0.0,1024.7,3.1,0,2,1,11,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,2.2,3.0,3.5,2.1666666666666665,3.0,1.082589488218004,0,0,0,0.9
2025-11-18 03:00:00,0.9,94,0.0,1024.6,2.5,0,3,1,11,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.3,2.2,3.0,1.4666666666666668,2.45,1.184483009586938,0,0,0,0.8
2025-11-18 04:00:00,0.8,96,0.0,1024.4,4.0,0,4,1,11,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.9,1.3,2.2,1.0,1.9500000000000002,1.1326958991715916,0,0,0,0.4
2025-11-18 05:00:00,0.4,96,0.0,1024.4,3.9,0,5,1,11,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.8,0.9,1.3,0.7000000000000001,1.4333333333333333,0.9811557810392889,0,0,0,0.1
2025-11-18 06:00:00,0.1,97,0.0,1024.2,3.4,0,6,1,11,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.4,0.8,0.9,0.4333333333333334,0.9500000000000001,0.739594483484132,0,0,0,-0.2
2025-11-18 07:00:00,-0.2,100,0.0,1024.2,2.4,24,7,1,11,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.1,0.4,0.8,0.10000000000000002,0.55,0.5540758070879541,0,0,0,-0.7
2025-11-18 08:00:00,-0.7,99,0.0,1024.1,3.1,79,8,1,11,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.2,0.1,0.4,-0.26666666666666666,0.21666666666666665,0.6112828041641946,0,0,0,0.3
2025-11-18 09:00:00,0.3,98,0.0,1024.1,5.9,90,9,1,11,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.7,-0.2,0.1,-0.19999999999999996,0.1166666666666667,0.519294393063167,0,0,0,1.6
2025-11-18 10:00:00,1.6,95,0.0,1023.9,6.0,20,10,1,11,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.3,-0.7,-0.2,0.4000000000000001,0.25000000000000006,0.7713624310271883,0,0,0,3.3
2025-11-18 11:00:00,3.3,90,0.0,1023.4,4.3,75,11,1,11,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.6,0.3,-0.7,1.7333333333333334,0.7333333333333334,1.4733182502999242,0,0,0,5.2
2025-11-18 12:00:00,5.2,83,0.0,1022.5,5.8,16,12,1,11,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,3.3,1.6,0.3,3.366666666666667,1.5833333333333333,2.283345498751079,0,0,0,7.1
2025-11-18 13:00:00,7.1,75,0.0,1021.4,7.8,64,13,1,11,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,5.2,3.3,1.6,5.2,2.7999999999999994,2.981274895074274,0,0,0,7.6
2025-11-18 14:00:00,7.6,71,0.0,1020.7,11.1,62,14,1,11,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,7.1,5.2,3.3,6.633333333333333,4.183333333333333,2.957983547396226,0,0,0,8.0
2025-11-18 15:00:00,8.0,67,0.0,1019.5,9.8,98,15,1,11,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,7.6,7.1,5.2,7.566666666666666,5.466666666666666,2.5827633779862103,0,0,0,8.0
2025-11-18 16:00:00,8.0,66,0.0,1018.8,8.3,98,16,1,11,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,8.0,7.6,7.1,7.866666666666666,6.533333333333334,1.8970151993768312,0,0,0,7.3
2025-11-18 17:00:00,7.3,69,0.0,1018.3,9.6,88,17,1,11,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,8.0,8.0,7.6,7.766666666666667,7.2,1.0449880382090693,0,0,0,6.7
2025-11-18 18:00:00,6.7,74,0.0,1017.8,10.3,92,18,1,11,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,7.3,8.0,8.0,7.333333333333333,7.45,0.5167204273105861,0,0,0,6.2
2025-11-18 19:00:00,6.2,78,0.0,1017.5,10.9,8,19,1,11,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,6.7,7.3,8.0,6.733333333333333,7.3,0.7266360849834238,0,0,0,5.4
2025-11-18 20:00:00,5.4,82,0.0,1016.8,13.1,49,20,1,11,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,6.2,6.7,7.3,6.1000000000000005,6.933333333333334,1.0347302385968586,0,0,0,5.2
2025-11-18 21:00:00,5.2,83,0.0,1016.2,13.1,100,21,1,11,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,5.4,6.2,6.7,5.6000000000000005,6.466666666666666,1.0875047892615104,0,0,0,5.5
2025-11-18 22:00:00,5.5,81,0.0,1015.4,14.2,100,22,1,11,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,5.2,5.4,6.2,5.366666666666667,6.05,0.831264097624855,0,0,0,6.0
2025-11-18 23:00:00,6.0,79,0.0,1014.6,15.5,100,23,1,11,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,5.5,5.2,5.4,5.566666666666666,5.833333333333333,0.5680375574438153,0,0,0,6.2
2025-11-19 00:00:00,6.2,77,0.0,1013.6,15.7,100,0,2,11,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,6.0,5.5,5.2,5.8999999999999995,5.75,0.4370354676683242,0,0,0,5.9
2025-11-19 01:00:00,5.9,79,0.0,1013.1,14.6,96,1,2,11,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,6.2,6.0,5.5,6.033333333333334,5.7,0.38987177379245064,0,0,0,5.2
2025-11-19 02:00:00,5.2,83,0.2,1012.5,12.5,100,2,2,11,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,5.9,6.2,6.0,5.766666666666667,5.666666666666667,0.427395211328741,0,1,0,5.6
2025-11-19 03:00:00,5.6,85,0.0,1011.7,14.5,100,3,2,11,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,5.2,5.9,6.2,5.566666666666667,5.733333333333333,0.3669695718540406,0,0,0,5.6
2025-11-19 04:00:00,5.6,86,0.0,1010.6,14.8,70,4,2,11,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,5.6,5.2,5.9,5.466666666666666,5.75,0.3563705936242087,0,0,0,5.4
2025-11-19 05:00:00,5.4,87,0.0,1009.6,15.3,34,5,2,11,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,5.6,5.6,5.2,5.533333333333334,5.6499999999999995,0.3563705936242115,0,0,0,5.4
