time,temperature_2m,relative_humidity_2m,precipitation,pressure_msl,wind_speed_10m,cloud_cover,hour,dayofweek,month,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,temperature_2m_lag_1,temperature_2m_lag_2,temperature_2m_lag_3,temperature_2m_roll_mean_3,temperature_2m_roll_mean_6,temperature_2m_roll_std_6,is_hot,is_raining,strong_wind,target_t_plus_1
2025-10-28 05:00:00,11.4,89,0.0,1014.2,15.5,100,5,1,10,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,12.1,11.8,11.1,11.766666666666666,11.15,0.8068457101577725,0,0,0,11.4
2025-10-28 06:00:00,11.4,89,0.0,1014.2,14.9,100,6,1,10,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,11.4,12.1,11.8,11.633333333333335,11.4,0.5253570214625481,0,0,0,11.7
2025-10-28 07:00:00,11.7,89,0.0,1013.9,15.5,100,7,1,10,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,11.4,11.4,12.1,11.5,11.583333333333334,0.35449494589721103,0,0,0,11.9
2025-10-28 08:00:00,11.9,86,0.0,1013.8,17.9,100,8,1,10,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,11.7,11.4,11.4,11.666666666666666,11.716666666666667,0.2786873995477122,0,0,0,11.9
2025-10-28 09:00:00,11.9,84,0.0,1014.2,17.6,100,9,1,10,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,11.9,11.7,11.4,11.833333333333334,11.733333333333334,0.2875181153713033,0,0,0,12.2
2025-10-28 10:00:00,12.2,83,0.0,1014.2,17.7,99,10,1,10,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,11.9,11.9,11.7,12.0,11.75,0.31464265445104406,0,0,0,13.2
2025-10-28 11:00:00,13.2,80,0.0,1014.0,15.9,97,11,1,10,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,12.2,11.9,11.9,12.433333333333332,12.049999999999999,0.622093240599829,0,0,0,14.4
2025-10-28 12:00:00,14.4,73,0.0,1013.9,22.2,80,12,1,10,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,13.2,12.2,11.9,13.266666666666666,12.549999999999999,1.052140675005008,0,0,0,14.4
2025-10-28 13:00:00,14.4,74,0.2,1013.6,19.3,84,13,1,10,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,14.4,13.2,12.2,14.0,13.0,1.1849050594878865,0,1,0,15.2
2025-10-28 14:00:00,15.2,68,0.0,1013.1,20.4,56,14,1,10,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,14.4,14.4,13.2,14.666666666666666,13.549999999999999,1.3292855223765843,0,0,0,15.3
